tweet_id,timestamp,rating_numerator,name,sources,jpg_url,img_num,retweet_count,favorite_count,gender,dog_stage,breed_prediction,confidence
769212283578875904,2016-08-26 16:37:54,12,DonDon,Twitter for iPhone,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1.0,1969,5980,Male,,golden_retriever,0.166538
768970937022709760,2016-08-26 00:38:52,12,Kirby,Twitter Web Client,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1.0,7574,16017,,,Pomeranian,0.182358
768855141948723200,2016-08-25 16:58:45,11,Jesse,Twitter for iPhone,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1.0,1034,4660,Male,,chow,0.7202189999999999
768596291618299904,2016-08-24 23:50:10,12,Oakley,Twitter for iPhone,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1.0,1473,5592,,,Great_Pyrenees,0.729745
768473857036525572,2016-08-24 15:43:39,11,Chevy,Twitter for iPhone,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1.0,3958,15110,Male,,Labrador_retriever,0.73917
767754930266464257,2016-08-22 16:06:54,11,Philbert,Twitter for iPhone,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1.0,6221,17814,Male,,vizsla,0.307794
767500508068192258,2016-08-21 23:15:55,12,Louie,Twitter for iPhone,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1.0,2688,8295,Male,,chow,0.483228
767191397493538821,2016-08-21 02:47:37,13,,Twitter for iPhone,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1.0,4406,13643,,,,0.0
767122157629476866,2016-08-20 22:12:29,13,Rupert,Twitter for iPhone,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2.0,3261,11227,Male,,toy_poodle,0.873841
766693177336135680,2016-08-19 17:47:52,11,Brudge,Twitter for iPhone,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1.0,918,4484,Male,,Doberman,0.948355
766313316352462849,2016-08-18 16:38:26,12,Oscar,Twitter for iPhone,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1.0,2166,7493,Male,,toy_poodle,0.966896
766069199026450432,2016-08-18 00:28:24,12,Juno,Twitter for iPhone,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1.0,1003,4765,Female,,redbone,0.484855
766008592277377025,2016-08-17 20:27:34,11,Angel,Twitter for iPhone,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1.0,571,4149,Female,,Welsh_springer_spaniel,0.7281529999999999
765719909049503744,2016-08-17 01:20:27,12,Brat,Twitter for iPhone,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1.0,2475,8021,Male,,golden_retriever,0.969518
765669560888528897,2016-08-16 22:00:23,12,Tove,Twitter for iPhone,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1.0,1407,5760,Female,,beagle,0.993333
765395769549590528,2016-08-16 03:52:26,13,my,Twitter for iPhone,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1.0,3127,20539,Female,,Pembroke,0.509491
765371061932261376,2016-08-16 02:14:15,11,Louie,Twitter for iPhone,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2.0,2475,7842,Male,pupper,golden_retriever,0.829456
764857477905154048,2016-08-14 16:13:27,12,Aubie,Twitter for iPhone,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1.0,2029,7099,Male,,Bernese_mountain_dog,0.7920590000000001
763837565564780549,2016-08-11 20:40:41,11,Alfie,Twitter for iPhone,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1.0,4858,14041,Male,,malamute,0.375098
762699858130116608,2016-08-08 17:19:51,11,Leela,Twitter for iPhone,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1.0,4190,13518,Female,,kelpie,0.519047
762471784394268675,2016-08-08 02:13:34,12,Glenn,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1.0,7612,12571,,,Samoyed,0.540276
762464539388485633,2016-08-08 01:44:46,12,Buddy,Twitter for iPhone,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4.0,4839,11503,,,chow,0.999953
762316489655476224,2016-08-07 15:56:28,11,Scout,Twitter for iPhone,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1.0,1298,5350,Male,,,0.0
762035686371364864,2016-08-06 21:20:40,14,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1.0,17919,35400,,,,0.0
761976711479193600,2016-08-06 17:26:19,12,Shelby,Twitter for iPhone,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3.0,2310,5992,Female,,Labrador_retriever,0.475552
761745352076779520,2016-08-06 02:06:59,11,,Twitter for iPhone,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,1.0,979,4707,,,,0.0
761599872357261312,2016-08-05 16:28:54,11,Sephie,Twitter for iPhone,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1.0,1336,4578,Female,,Gordon_setter,0.240427
761292947749015552,2016-08-04 20:09:17,11,Bonaparte,Twitter for iPhone,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1.0,1265,4957,Male,,standard_poodle,0.6608930000000001
761004547850530816,2016-08-04 01:03:17,11,Bo,Twitter for iPhone,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1.0,3952,12482,,,golden_retriever,0.735163
760893934457552897,2016-08-03 17:43:45,11,Wishes,Twitter for iPhone,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1.0,1104,4228,Male,,Blenheim_spaniel,0.113992
760656994973933572,2016-08-03 02:02:14,11,Rose,Twitter for iPhone,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1.0,2210,7343,,,golden_retriever,0.760546
760641137271070720,2016-08-03 00:59:13,12,Theo,Twitter for iPhone,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,1.0,1481,5485,Male,,,0.0
760539183865880579,2016-08-02 18:14:06,12,Atlas,Twitter for iPhone,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1.0,4168,8399,,,Samoyed,0.988013
760290219849637889,2016-08-02 01:44:48,13,Rocco,Twitter Web Client,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,1.0,13140,29618,Male,,Old_English_sheepdog,0.3022
759846353224826880,2016-07-31 20:21:02,11,Kirby,Twitter for iPhone,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1.0,2265,7433,Male,,Sussex_spaniel,0.3553949999999999
759793422261743616,2016-07-31 16:50:42,12,Maggie,Twitter for iPhone,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2.0,2173,6620,,pupper,golden_retriever,0.985876
759447681597108224,2016-07-30 17:56:51,11,Oakley,Twitter for iPhone,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1.0,2827,9418,Male,,kuvasz,0.223148
759197388317847553,2016-07-30 01:22:17,12,Luna,Twitter for iPhone,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,1.0,2221,6725,Female,,kuvasz,0.5113409999999999
759047813560868866,2016-07-29 15:27:55,11,Spencer,Twitter for iPhone,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,1.0,2302,7227,Male,,Labrador_retriever,0.778546
758854675097526272,2016-07-29 02:40:28,11,Lilli,Twitter for iPhone,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,4.0,1027,3904,,,Old_English_sheepdog,0.0237914
758828659922702336,2016-07-29 00:57:05,13,,Twitter for iPhone,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1.0,4376,12376,,,Chesapeake_Bay_retriever,0.480048
758740312047005698,2016-07-28 19:06:01,12,Boston,Twitter for iPhone,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1.0,1824,6339,Male,,Chesapeake_Bay_retriever,0.848514
758474966123810816,2016-07-28 01:31:38,11,Brandonald,Twitter for iPhone,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1.0,1132,4227,Male,,Pembroke,0.546145
758355060040593408,2016-07-27 17:35:10,11,Corey,Twitter for iPhone,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1.0,1245,3797,Male,,Pembroke,0.987643
757725642876129280,2016-07-25 23:54:05,11,Beckham,Twitter for iPhone,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,2.0,1391,5022,Male,,Labrador_retriever,0.128128
757611664640446465,2016-07-25 16:21:11,12,Cooper,Twitter for iPhone,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1.0,1272,5026,Male,,bluetick,0.829259
757400162377592832,2016-07-25 02:20:45,13,,Twitter for iPhone,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,1.0,7759,16743,Female,,golden_retriever,0.0878003
756998049151549440,2016-07-23 23:42:53,11,Oliver,Twitter for iPhone,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4.0,2271,6923,Male,,golden_retriever,0.678555
756939218950160384,2016-07-23 19:49:07,12,Jax,Twitter for iPhone,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1.0,2295,7342,Male,pupper,golden_retriever,0.790371
756651752796094464,2016-07-23 00:46:50,11,Gert,Twitter for iPhone,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1.0,1511,5612,Male,,Pembroke,0.294808
756526248105566208,2016-07-22 16:28:07,13,,Twitter for iPhone,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,1.0,4169,11506,,,,0.0
756303284449767430,2016-07-22 01:42:09,11,,Twitter for iPhone,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1.0,1231,4359,,,golden_retriever,0.981652
756288534030475264,2016-07-22 00:43:32,12,,Twitter for iPhone,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,3.0,15071,28519,,,French_bulldog,0.0324922
755955933503782912,2016-07-21 02:41:54,12,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1.0,3285,8092,,pupper,Pekinese,0.596882
755206590534418437,2016-07-19 01:04:16,14,one,Twitter for iPhone,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,1.0,6148,18212,,,,0.0
755110668769038337,2016-07-18 18:43:07,13,Watson,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,1.0,12621,23446,Male,,Labrador_retriever,0.708974
754856583969079297,2016-07-18 01:53:28,11,Winnie,Twitter for iPhone,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2.0,2870,7616,Female,,golden_retriever,0.8723850000000001
754747087846248448,2016-07-17 18:38:22,12,Keith,Twitter for iPhone,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,1.0,591,2854,Male,,,0.0
754449512966619136,2016-07-16 22:55:55,11,Dex,Twitter for iPhone,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1.0,846,4147,Male,,beagle,0.858513
754011816964026368,2016-07-15 17:56:40,12,Charlie,Twitter for iPhone,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,1.0,4079,9726,Male,,French_bulldog,0.600985
753420520834629632,2016-07-14 02:47:04,11,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,1.0,4071,8731,,,,0.0
753398408988139520,2016-07-14 01:19:12,12,Scout,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1.0,2186,6384,,,whippet,0.163794
753294487569522689,2016-07-13 18:26:16,11,Ace,Twitter for iPhone,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1.0,1191,3758,Male,,chow,0.194773
752917284578922496,2016-07-12 17:27:23,11,Grizzie,Twitter for iPhone,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1.0,1790,7592,Female,,German_shepherd,0.609283
752519690950500352,2016-07-11 15:07:30,11,,Twitter for iPhone,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,3.0,3917,8157,,puppo,Labrador_retriever,1.00288e-05
752173152931807232,2016-07-10 16:10:29,12,Brody,Twitter for iPhone,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1.0,2106,6569,Male,,Labrador_retriever,0.527659
751937170840121344,2016-07-10 00:32:46,11,Ruby,Twitter for iPhone,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1.0,1530,5770,Female,,Lakeland_terrier,0.424168
751830394383790080,2016-07-09 17:28:29,12,Tucker,Twitter for iPhone,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,1.0,2227,6428,Male,,chow,0.703569
751598357617971201,2016-07-09 02:06:27,13,Toby,Twitter for iPhone,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1.0,3440,8699,,,toy_poodle,0.757756
751456908746354688,2016-07-08 16:44:23,12,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1.0,1127,3516,,pupper,golden_retriever,0.714409
751205363882532864,2016-07-08 00:04:50,12,,Twitter for iPhone,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2.0,2086,6948,Female,,Labrador_retriever,0.947164
750868782890057730,2016-07-07 01:47:22,11,Milo,Twitter for iPhone,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,4.0,1595,5306,Male,pupper,toy_poodle,0.912648
750719632563142656,2016-07-06 15:54:42,12,Meyer,Twitter for iPhone,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1.0,5747,14621,Male,,Pembroke,0.972587
750429297815552001,2016-07-05 20:41:01,12,Arnie,Twitter for iPhone,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,1.0,4947,14569,Male,,golden_retriever,0.964929
750147208377409536,2016-07-05 02:00:06,13,,Twitter for iPhone,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1.0,1095,3409,,,pug,0.977765
750132105863102464,2016-07-05 01:00:05,11,Stewie,Twitter for iPhone,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1.0,1440,3990,Male,,toy_poodle,0.478018
750101899009982464,2016-07-04 23:00:03,11,Lilah,Twitter for iPhone,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2.0,959,3344,Female,,golden_retriever,0.316704
750086836815486976,2016-07-04 22:00:12,12,Spanky,tweetdeck TweetDeck,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,1.0,613,2383,Male,,pug,0.978277
750056684286914561,2016-07-04 20:00:23,11,Jameson,tweetdeck TweetDeck,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,1.0,1011,3444,Male,,Saluki,0.4844279999999999
750041628174217216,2016-07-04 19:00:33,13,Beau,tweetdeck TweetDeck,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1.0,703,3502,Male,,Labrador_retriever,0.252031
750011400160841729,2016-07-04 17:00:26,11,Piper,tweetdeck TweetDeck,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1.0,1035,3568,Female,,Boston_bull,0.0871498
749996283729883136,2016-07-04 16:00:22,12,Bo,tweetdeck TweetDeck,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1.0,919,3331,Male,,Old_English_sheepdog,0.515319
749774190421639168,2016-07-04 01:17:51,12,Lucy,Twitter for iPhone,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1.0,1493,5114,Female,,Pekinese,0.8790120000000001
749417653287129088,2016-07-03 01:41:06,11,Finn,Twitter for iPhone,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2.0,1904,6721,Male,pupper,papillon,0.772894
749317047558017024,2016-07-02 19:01:20,12,Blu,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1.0,2509,6076,Male,floofer,wire-haired_fox_terrier,0.155144
749064354620928000,2016-07-02 02:17:13,11,Winston,Twitter for iPhone,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2.0,1714,5277,Male,,pug,0.985222
748932637671223296,2016-07-01 17:33:49,13,Divine,Twitter for iPhone,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1.0,2564,6461,,,borzoi,0.742912
748705597323898880,2016-07-01 02:31:39,13,,Twitter Web Client,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,1.0,1067,3047,,,,0.0
748699167502000129,2016-07-01 02:06:06,11,Tripp,Twitter for iPhone,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1.0,1814,5213,Male,,Pembroke,0.849029
748568946752774144,2016-06-30 17:28:39,12,Cora,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1.0,776,2411,Female,,Tibetan_terrier,0.328161
748324050481647620,2016-06-30 01:15:31,11,Duke,Twitter for iPhone,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1.0,867,4078,Male,,Shetland_sheepdog,0.880499
747933425676525569,2016-06-28 23:23:19,11,,Twitter for iPhone,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1.0,2894,7310,,,Samoyed,0.998201
747844099428986880,2016-06-28 17:28:22,11,Huxley,Twitter for iPhone,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1.0,851,3084,Male,,Pembroke,0.360428
747594051852075008,2016-06-28 00:54:46,11,,Twitter for iPhone,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1.0,1205,4065,,,basenji,0.389136
747219827526344708,2016-06-27 00:07:44,11,Atticus,Twitter for iPhone,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2.0,1791,5792,Male,,Shetland_sheepdog,0.548018
747103485104099331,2016-06-26 16:25:26,11,,Twitter for iPhone,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1.0,4548,10534,,,Labrador_retriever,0.991954
746872823977771008,2016-06-26 01:08:52,11,a,Twitter for iPhone,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1.0,2429,6593,,,Pembroke,0.540201
746818907684614144,2016-06-25 21:34:37,13,,Twitter for iPhone,https://pbs.twimg.com/media/Cl071YVWEAAlF7N.jpg,1.0,1944,5807,,,Ibizan_hound,0.101537
746726898085036033,2016-06-25 15:29:00,12,Abby,Twitter for iPhone,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,1.0,2037,6648,Female,,golden_retriever,0.256505
746056683365994496,2016-06-23 19:05:49,11,Arlen,Twitter for iPhone,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1.0,931,3904,,,Shetland_sheepdog,0.43332
745314880350101504,2016-06-21 17:58:09,12,Sugar,Twitter for iPhone,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2.0,3131,7863,Female,,,0.0
745057283344719872,2016-06-21 00:54:33,12,Oliver,Twitter for iPhone,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2.0,2585,7945,Male,,Shetland_sheepdog,0.963985
744971049620602880,2016-06-20 19:11:53,12,Indie,Twitter for iPhone,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1.0,3042,8652,,,toy_poodle,0.497755
744334592493166593,2016-06-19 01:02:50,11,Blanket,Twitter for iPhone,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,1.0,2412,7443,Female,,Samoyed,0.960543
744234799360020481,2016-06-18 18:26:18,13,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,1.0,79515,131075,,,Labrador_retriever,0.825333
743980027717509120,2016-06-18 01:33:55,11,Geno,Twitter for iPhone,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1.0,1231,4551,Male,,bull_mastiff,0.97573
743545585370791937,2016-06-16 20:47:36,11,Bentley,Twitter for iPhone,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2.0,1066,3863,,,standard_poodle,0.0605835
743510151680958465,2016-06-16 18:26:48,13,Beya,Twitter Web Client,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,1.0,4185,8671,Female,,,0.0
743222593470234624,2016-06-15 23:24:09,12,a,Twitter for iPhone,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1.0,2164,6792,,pupper,kuvasz,0.350629
742465774154047488,2016-06-13 21:16:49,14,,Twitter for iPhone,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,1.0,4382,7916,,pupper,,0.0
742423170473463808,2016-06-13 18:27:32,12,Bell,Twitter for iPhone,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1.0,4319,10812,Female,,pug,0.99731
742385895052087300,2016-06-13 15:59:24,11,Phil,Twitter for iPhone,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,1.0,2266,7457,Male,,Cardigan,0.5669109999999999
742161199639494656,2016-06-13 01:06:33,12,Doug,Twitter for iPhone,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,1.0,1547,4743,Male,,,0.0
741743634094141440,2016-06-11 21:27:17,11,Aqua,Twitter for iPhone,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1.0,3144,8945,Female,pupper,Labrador_retriever,0.786089
741303864243200000,2016-06-10 16:19:48,12,Theodore,Twitter for iPhone,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1.0,3650,9631,Male,,Chihuahua,0.7681560000000001
741067306818797568,2016-06-10 00:39:48,12,just,Twitter for iPhone,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1.0,3520,10342,,pupper,golden_retriever,0.843799
740676976021798912,2016-06-08 22:48:46,11,Baloo,Twitter for iPhone,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,1.0,7724,19881,Male,pupper,Norwegian_elkhound,0.275225
739979191639244800,2016-06-07 00:36:02,12,Nollie,Twitter for iPhone,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1.0,6719,21898,Female,,Irish_water_spaniel,0.2858
739844404073074688,2016-06-06 15:40:26,12,Simba,Twitter for iPhone,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1.0,966,4138,Male,,toy_poodle,0.342397
739238157791694849,2016-06-04 23:31:25,13,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg,1.0,52360,75163,,,Eskimo_dog,0.503372
738885046782832640,2016-06-04 00:08:17,11,Charles,Twitter for iPhone,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1.0,1283,4127,Male,,American_Staffordshire_terrier,0.0155351
738537504001953792,2016-06-03 01:07:16,11,Bayley,Twitter for iPhone,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1.0,1759,5575,Female,puppo,chow,0.808737
738166403467907072,2016-06-02 00:32:39,12,Axel,Twitter for iPhone,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2.0,3828,9635,Male,,keeshond,0.8788860000000001
737678689543020544,2016-05-31 16:14:39,11,,Twitter for iPhone,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1.0,1509,5528,,,Pembroke,0.935307
737445876994609152,2016-05-31 00:49:32,13,,Twitter for iPhone,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1.0,5048,11302,,floofer,Samoyed,0.400568
737310737551491075,2016-05-30 15:52:33,13,,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,1.0,8329,16040,,,,0.0
736736130620620800,2016-05-29 01:49:16,13,Chadrick,Twitter for iPhone,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1.0,1972,4736,Male,,schipperke,0.545502
736365877722001409,2016-05-28 01:18:00,11,Rory,Twitter for iPhone,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3.0,1408,4367,Male,pupper,toy_poodle,0.082606
735991953473572864,2016-05-27 00:32:10,11,Maxaroni,Twitter for iPhone,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2.0,1283,3934,Male,,cocker_spaniel,0.961643
735648611367784448,2016-05-26 01:47:51,12,,Twitter for iPhone,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1.0,1237,4397,,pupper,Pembroke,0.4625939999999999
735635087207878657,2016-05-26 00:54:06,11,Dakota,Twitter for iPhone,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1.0,2659,6776,Male,,pug,0.8918709999999999
735274964362878976,2016-05-25 01:03:06,11,,Twitter for iPhone,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,1.0,4707,9629,,,,0.0
734787690684657664,2016-05-23 16:46:51,13,,Twitter for iPhone,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4.0,7102,13745,,,golden_retriever,0.883991
734776360183431168,2016-05-23 16:01:50,11,Livvie,Twitter for iPhone,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1.0,608,2742,,,Siberian_husky,0.304902
733460102733135873,2016-05-20 00:51:30,11,Hermione,Twitter for iPhone,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1.0,1451,4605,,,chow,0.931275
733109485275860992,2016-05-19 01:38:16,12,,Twitter for iPhone,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1.0,17621,44619,,pupper,golden_retriever,0.945523
732732193018155009,2016-05-18 00:39:02,12,Ralpher,Twitter for iPhone,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,1.0,599,2671,Male,,Staffordshire_bullterrier,0.127969
732726085725589504,2016-05-18 00:14:46,11,Aldrick,Twitter for iPhone,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1.0,1003,3855,Male,,Pomeranian,0.961902
732375214819057664,2016-05-17 01:00:32,11,Kyle,Twitter for iPhone,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1.0,2838,8832,Male,,basset,0.000547053
732005617171337216,2016-05-16 00:31:53,11,Larry,Twitter for iPhone,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1.0,6154,16324,Male,,English_setter,0.677408
731285275100512256,2016-05-14 00:49:30,12,Solomon,Twitter for iPhone,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1.0,1090,3798,Male,,Pembroke,0.967103
730427201120833536,2016-05-11 15:59:50,11,Crystal,Twitter for iPhone,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1.0,1176,3809,Female,,Eskimo_dog,0.682082
